text_id	text_group	text_source	annotation_result_group	annotation_id	annotation_type	annotation_to_name	annotation_from_name	annotation_start	annotation_end	annotation_text	annotation_label
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	H73AG5HH	labels	text	label	98	106	Gopalpur	GPE
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	L51KVWWI	labels	text	label	111	121	Kanchanpur	GPE
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	RL4WS05A	labels	text	label	138	153	2nd April, 2003	DATE
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	Q5M2ZW19	labels	text	label	190	201	Vikash Jain	OTHER_PERSON
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	BC7SNFU5	labels	text	label	236	248	Pradip Kumar	OTHER_PERSON
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	PY0DYXEC	labels	text	label	250	259	Gopal and	OTHER_PERSON
c1f1b52d5e06489c8e03db6de9f70ae5	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/104222301	0	NWA8PWGQ	labels	text	label	260	271	Naval Singh	OTHER_PERSON
bb3ce1731b474f6189e11624f0102d3f	_	land&property_districtcourts judgement https://indiankanoon.org/doc/105988986/	0	EDV3A3RR	labels	text	label	99	108	Jeet Kaur	OTHER_PERSON
bb3ce1731b474f6189e11624f0102d3f	_	land&property_districtcourts judgement https://indiankanoon.org/doc/105988986/	0	SDL235CP	labels	text	label	125	135	21/04/2004	DATE
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	FC9BB0MC	labels	text	label	41	51	05.09.2008	DATE
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	7A93FQAL	labels	text	label	91	104	Tejinder Bawa	PETITIONER
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	YUEWA6C3	labels	text	label	120	139	CRA No.1046 of 2011	CASE_NUMBER
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	VU2HEYQS	labels	text	label	145	160	Suraj Ahluwalia	PETITIONER
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	GDBISKJD	labels	text	label	175	200	CRA No. D-1026-DB of 2011	CASE_NUMBER
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	DEEOGF29	labels	text	label	216	225	Shiv Sena	ORG
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	GQ7M4DW5	labels	text	label	227	237	Bal Thakre	OTHER_PERSON
9d6287b96eb14890962bf2ecc394c8fd	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/194413303	0	L1U84MEG	labels	text	label	253	265	Shammi Kumar	OTHER_PERSON
6cbe558c81844249b2e5b96ecdd4a19f	_	industrial&labour_delhi_high_court judgement https://indiankanoon.org/doc/76589794	0	KY52B91A	labels	text	label	51	63	Section 2(s)	PROVISION
906c19a29a6843618e161207a34e87cd	_	constitution_supremecourts judgement https://indiankanoon.org/doc/1985369/	0	Y78ZQPQR	labels	text	label	53	70	Nagpur High Court	COURT
eff42d57e3c9454f9585282fc6324a6c	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/184587709	0	JNFAQGOX	labels	text	label	15	22	Pushkar	PETITIONER
eff42d57e3c9454f9585282fc6324a6c	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/184587709	0	PWPNEFFS	labels	text	label	67	84	Hotel Le Meridien	ORG
26e162483123412495e1602d49aa45af	_	criminal_bombay_high_court judgement https://indiankanoon.org/doc/54247380	0	41KAIVX5	labels	text	label	8	23	B.N. Srikrishna	JUDGE
41c1b27f7aa6484ea620c25fc10ecc5d	_	tax_andhra_high_court judgement https://indiankanoon.org/doc/1929483	0	VH1R55NA	labels	text	label	42	64	Order No. 2122 of 1977	CASE_NUMBER
41c1b27f7aa6484ea620c25fc10ecc5d	_	tax_andhra_high_court judgement https://indiankanoon.org/doc/1929483	0	RHYE85ET	labels	text	label	71	88	December 14, 1977	DATE
1209979dea314524927dd3ef6dfd5525	_	criminal_supremecourts judgement https://indiankanoon.org/doc/1060754/	0	XT8JCVB0	labels	text	label	85	89	Seth	WITNESS
3f65f638a427437cb175394d09b3e0d7	_	tax_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1812540	0	WDGJX0Q9	labels	text	label	74	88	3rd June, 1966	DATE
863b7a686106411db7f3056b714fdf28	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1713632	0	YEKR3OBK	labels	text	label	24	38	Upa Lok Ayukta	ORG
863b7a686106411db7f3056b714fdf28	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1713632	0	69ZK5FGP	labels	text	label	55	79	W.P.(C).No.33916 of 2008	CASE_NUMBER
296405230b5646f8a0b67f1d16ed1929	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/717361	0	65SRU1U9	labels	text	label	83	93	Section 36	PROVISION
296405230b5646f8a0b67f1d16ed1929	_	industrial&labour_calcutta_high_court judgement https://indiankanoon.org/doc/717361	0	Q1N18V2R	labels	text	label	101	115	I.T. Act, 1961	STATUTE
878e94854b1a4c8f9d3a75d12642fa84	_	constitution_calcutta_high_court judgement https://indiankanoon.org/doc/1615111	0	ZV20H53Z	labels	text	label	15	29	Uthan Pada Das	PETITIONER
878e94854b1a4c8f9d3a75d12642fa84	_	constitution_calcutta_high_court judgement https://indiankanoon.org/doc/1615111	0	979W63YG	labels	text	label	45	60	Abhimunna Ghosh	PETITIONER
878e94854b1a4c8f9d3a75d12642fa84	_	constitution_calcutta_high_court judgement https://indiankanoon.org/doc/1615111	0	A9MTJHGS	labels	text	label	117	125	31.10.96	DATE
277223757c284bcebe6240f98c79f9c6	_	industrial&labour_kerala_high_court judgement https://indiankanoon.org/doc/474393	0	8CJ4343P	labels	text	label	162	167	India	GPE
277223757c284bcebe6240f98c79f9c6	_	industrial&labour_kerala_high_court judgement https://indiankanoon.org/doc/474393	0	4XBYN9ED	labels	text	label	175	191	section 9(1)(ii)	PROVISION
277223757c284bcebe6240f98c79f9c6	_	industrial&labour_kerala_high_court judgement https://indiankanoon.org/doc/474393	0	HJ23C2CQ	labels	text	label	199	213	Income Tax Act	STATUTE
277223757c284bcebe6240f98c79f9c6	_	industrial&labour_kerala_high_court judgement https://indiankanoon.org/doc/474393	0	J145D5OA	labels	text	label	312	317	India	GPE
38e73630a76445d58b30e89aa92691e7	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1524596	0	QCQN6I3X	labels	text	label	24	39	19th April 1995	DATE
38e73630a76445d58b30e89aa92691e7	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1524596	0	Z4V6DINS	labels	text	label	45	89	High Commission of the Republic of Singapore	ORG
38e73630a76445d58b30e89aa92691e7	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1524596	0	9OJNMF6U	labels	text	label	112	161	Ministry of External Affairs, Government of India	ORG
38e73630a76445d58b30e89aa92691e7	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1524596	0	WU1JYDOA	labels	text	label	213	225	Rajan Pillai	OTHER_PERSON
38e73630a76445d58b30e89aa92691e7	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/1524596	0	999W8620	labels	text	label	277	297	(C) No. 1894 of 1998	CASE_NUMBER
6588af5e76c44f9cb2c6cdd03b78312b	_	industrial&labour_bombay_high_court judgement https://indiankanoon.org/doc/45545433	0	K67DR03S	labels	text	label	25	29	Anup	WITNESS
6588af5e76c44f9cb2c6cdd03b78312b	_	industrial&labour_bombay_high_court judgement https://indiankanoon.org/doc/45545433	0	RIRCF2QQ	labels	text	label	41	45	Ravi	WITNESS
6588af5e76c44f9cb2c6cdd03b78312b	_	industrial&labour_bombay_high_court judgement https://indiankanoon.org/doc/45545433	0	3CTTCULV	labels	text	label	68	83	11st June, 2006	DATE
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	41VO1L1V	labels	text	label	24	29	S.320	PROVISION
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	SI55SW67	labels	text	label	30	37	Cr.P.C.	STATUTE
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	RLPSGAB6	labels	text	label	54	110	DASAN Vs. STATE OF KERALA AND ANOTHER, (2014) 12 SCC 666	PRECEDENT
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	LG211Q7Q	labels	text	label	112	122	Apex Court	COURT
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	0RLSTMCF	labels	text	label	149	160	Section 320	PROVISION
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	2YRABJVH	labels	text	label	168	191	Criminal Procedure Code	STATUTE
7f87d8b3e5bf4439996b7b325c6fe4f5	_	criminal_karnataka_high_court judgement https://indiankanoon.org/doc/74276283	0	2P7BPZ6J	labels	text	label	245	255	Penal Code	STATUTE
99367ef67f8c44a59b83e2509119419d	_	criminal_allahabad_high_court judgement https://indiankanoon.org/doc/174702009	0	8XTENI1V	labels	text	label	25	37	Saudan Singh	WITNESS
fcf159685b2e417ba3980f5367d17129	_	constitution_madras_high_court judgement https://indiankanoon.org/doc/528276	0	VA1ZUJWA	labels	text	label	162	179	Balakrishna Ayyar	OTHER_PERSON
fcf159685b2e417ba3980f5367d17129	_	constitution_madras_high_court judgement https://indiankanoon.org/doc/528276	0	OTQVPRHZ	labels	text	label	187	217	W. P. Nos. 291 and 292 of 1957	CASE_NUMBER
99fbd04c67144f46936c9aabafbb35b1	_	criminal_madras_high_court judgement https://indiankanoon.org/doc/87119829	0	DR4R97B1	labels	text	label	66	76	Apex Court	COURT
99fbd04c67144f46936c9aabafbb35b1	_	criminal_madras_high_court judgement https://indiankanoon.org/doc/87119829	0	DM34O62I	labels	text	label	250	253	CBI	ORG
d5a7af4800d8429784f957a5203d3f62	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/568991	0	V2NKFA3Z	labels	text	label	23	43	Muthalamarappan Mala	OTHER_PERSON
ff4ed55a0aaa40508556a70f30e9bd9f	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/1904898	0	FPQM8ZJY	labels	text	label	44	52	Sholapur	GPE
ff4ed55a0aaa40508556a70f30e9bd9f	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/1904898	0	4STW3TZI	labels	text	label	56	73	December 12, 1957	DATE
7143b868b1414ba0ac4ee9223cba0b8b	_	criminal_districtcourts judgement https://indiankanoon.org/doc/101231420/	0	JYG8UVI7	labels	text	label	24	31	s 3/181	PROVISION
7143b868b1414ba0ac4ee9223cba0b8b	_	criminal_districtcourts judgement https://indiankanoon.org/doc/101231420/	0	RKZTDX9B	labels	text	label	32	38	MV Act	STATUTE
7143b868b1414ba0ac4ee9223cba0b8b	_	criminal_districtcourts judgement https://indiankanoon.org/doc/101231420/	0	PDJJH5RL	labels	text	label	85	97	Abid @ Guddu	RESPONDENT
30089085a68c4251a7d66190823fc398	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/33208	0	VJY52UMM	labels	text	label	79	97	26th January, 1950	DATE
30089085a68c4251a7d66190823fc398	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/33208	0	ZPENA8Q4	labels	text	label	183	202	U. P. Sales Tax Act	STATUTE
30089085a68c4251a7d66190823fc398	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/33208	0	2KHUPJVP	labels	text	label	288	313	Clause (2) of Article 286	PROVISION
30089085a68c4251a7d66190823fc398	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/33208	0	TMK8TYE1	labels	text	label	321	333	Constitution	STATUTE
30089085a68c4251a7d66190823fc398	_	industrial&labour_allahabad_high_court judgement https://indiankanoon.org/doc/33208	0	7ZMRD61P	labels	text	label	363	372	31-3-1951	DATE
44316d028fb04c29a3241dc3e6b5a250	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/630620	0	T0OM9QZ5	labels	text	label	136	151	Section 221 (5)	PROVISION
44316d028fb04c29a3241dc3e6b5a250	_	criminal_andhra_high_court judgement https://indiankanoon.org/doc/630620	0	T7Z1LMY3	labels	text	label	153	176	Criminal Procedure Code	STATUTE
bfa766211a274759867a67edae734350	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/754106	0	QVW37AO3	labels	text	label	64	77	West Pakistan	GPE
bfa766211a274759867a67edae734350	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/754106	0	NPMDX2G2	labels	text	label	132	145	West Pakistan	GPE
bfa766211a274759867a67edae734350	_	tax_bombay_high_court judgement https://indiankanoon.org/doc/754106	0	GMZ8KQAL	labels	text	label	177	182	India	GPE
099454afaaba42d684e301949201dea5	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/663776	0	OKJM8WD8	labels	text	label	73	80	Jagalia	PETITIONER
099454afaaba42d684e301949201dea5	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/663776	0	VM8IXY61	labels	text	label	107	112	Ditia	WITNESS
099454afaaba42d684e301949201dea5	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/663776	0	BCHFE7KC	labels	text	label	136	143	Shabhai	WITNESS
d1277dcd955e446a893174d28f253c1a	_	industrial&labour_patna_high_court judgement https://indiankanoon.org/doc/877600	0	BV52PSCQ	labels	text	label	19	29	Section 22	PROVISION
668e1a53b4be46b1a7620af70312c991	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/118540148/	0	UL720HIV	labels	text	label	70	109	STATE BANK OF INDIA, Saket Court Branch	ORG
668e1a53b4be46b1a7620af70312c991	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/118540148/	0	4RZMF25C	labels	text	label	111	120	New Delhi	GPE
151bba949fd44b2f9676ccd6af39becf	_	civil_patna_high_court judgement https://indiankanoon.org/doc/274947	0	DA5F9VOW	labels	text	label	100	104	Gaya	GPE
151bba949fd44b2f9676ccd6af39becf	_	civil_patna_high_court judgement https://indiankanoon.org/doc/274947	0	S1HGXPBY	labels	text	label	108	114	Ranchi	GPE
24a29a1a92844ae4b2b97929f0d466aa	_	constitution_delhi_high_court judgement https://indiankanoon.org/doc/280498	0	66FSDU81	labels	text	label	15	89	State of Rajasthan v. S. Chawla, (1959) Supp 1 SCR 904 = (AIR 1959 SC 544)	PRECEDENT
e1fbc98e04bd44dcb6f317ce6ed3ab4c	_	industrial&labour_bombay_high_court judgement https://indiankanoon.org/doc/1979835	0	2TCONED0	labels	text	label	83	92	Parke, B.	OTHER_PERSON
e1fbc98e04bd44dcb6f317ce6ed3ab4c	_	industrial&labour_bombay_high_court judgement https://indiankanoon.org/doc/1979835	0	REKLKWI5	labels	text	label	96	114	(1834) 149 ER 1044	CASE_NUMBER
e818a5ff1c1c4e288f58f6eb875607f7	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/1675727	0	EHWW6Z36	labels	text	label	27	42	Himatgiri Gosai	WITNESS
e818a5ff1c1c4e288f58f6eb875607f7	_	tax_gujarat_high_court judgement https://indiankanoon.org/doc/1675727	0	2VJV8C4K	labels	text	label	81	90	Laljibhai	OTHER_PERSON
87ad5c83bac9438bbdde8c1142c34517	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/102520965	0	88VZ4UDU	labels	text	label	6	20	Section 173(8)	PROVISION
87ad5c83bac9438bbdde8c1142c34517	_	criminal_delhi_high_court judgement https://indiankanoon.org/doc/102520965	0	GBL7JXXT	labels	text	label	58	90	Code of Criminal Procedure, 1973	STATUTE
068cb972acf84af59a108934a26f8b4c	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/181035804/	0	R7LJJNSV	labels	text	label	36	45	28.4.2014	DATE
068cb972acf84af59a108934a26f8b4c	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/181035804/	0	O3U8LIK0	labels	text	label	100	110	11.01.2013	DATE
068cb972acf84af59a108934a26f8b4c	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/181035804/	0	OZKF6PO6	labels	text	label	114	131	MACA NO. 792/2006	CASE_NUMBER
068cb972acf84af59a108934a26f8b4c	_	motorvehicles_districtcourts judgement https://indiankanoon.org/doc/181035804/	0	RUESE0D5	labels	text	label	142	191	Oriental Insurance Co. Ltd v. Ranjit Pandey & Ors	PRECEDENT
1a24d79c4d5d45a89f8f4260c61a8bda	_	constitution_patna_high_court judgement https://indiankanoon.org/doc/86652900	0	GR2B4G5D	labels	text	label	20	43	Rajesh Kumar Srivastava	WITNESS
ea43dd6d8c8e4431a51ac56ef70b54eb	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/1316598	0	ED0EV8Z9	labels	text	label	39	59	Civil Procedure Code	STATUTE
ea43dd6d8c8e4431a51ac56ef70b54eb	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/1316598	0	WTD7MYNC	labels	text	label	65	89	Transfer of Property Act	STATUTE
ea43dd6d8c8e4431a51ac56ef70b54eb	_	civil_andhra_high_court judgement https://indiankanoon.org/doc/1316598	0	TAJLZ0OC	labels	text	label	95	107	Contract Act	STATUTE
178c7d06d6594ecc86dd4b1fe9078f3e	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/87094770	0	AK50S62Q	labels	text	label	95	103	1.4.1994	DATE
178c7d06d6594ecc86dd4b1fe9078f3e	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/87094770	0	GN1A3YGL	labels	text	label	133	141	1.4.1996	DATE
178c7d06d6594ecc86dd4b1fe9078f3e	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/87094770	0	X1RG96RZ	labels	text	label	169	256	Tamil Nadu Motor Vehicles Taxation (Amendment) Act, 1998 (Tamil Nadu Act No.27 of 1998)	STATUTE
178c7d06d6594ecc86dd4b1fe9078f3e	_	motorvehicles_madras_high_court judgement https://indiankanoon.org/doc/87094770	0	ZO8OTSJZ	labels	text	label	274	282	1.7.1998	DATE
796992a0f6dc4dc98fda50ede8f376a7	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1717203	0	0CZKR6MU	labels	text	label	28	57	Sub-section (1) of Section 10	PROVISION
796992a0f6dc4dc98fda50ede8f376a7	_	tax_kerala_high_court judgement https://indiankanoon.org/doc/1717203	0	ZOV2WVI4	labels	text	label	65	74	Nayar Act	STATUTE
4b16f658b41849a5ae9bcb50743b2ec8	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/59094780	0	SOQ3W03O	labels	text	label	29	50	M.Cr.C. No.10417/2010	CASE_NUMBER
4b16f658b41849a5ae9bcb50743b2ec8	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/59094780	0	EQ2UJHGO	labels	text	label	55	67	Satish Lodhi	OTHER_PERSON
4b16f658b41849a5ae9bcb50743b2ec8	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/59094780	0	9EP236YU	labels	text	label	99	109	26.11.2010	DATE
4b16f658b41849a5ae9bcb50743b2ec8	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/59094780	0	7WPTVFJA	labels	text	label	152	162	31.12.2010	DATE
4b16f658b41849a5ae9bcb50743b2ec8	_	criminal_madhya_pradesh_high_court judgement https://indiankanoon.org/doc/59094780	0	TCUWOXGJ	labels	text	label	170	194	Sessions Judge, Jabalpur	COURT
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	YEJWI1IO	labels	text	label	56	67	Section 302	PROVISION
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	7U4XE4WL	labels	text	label	75	92	Indian Penal Code	STATUTE
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	F864XUQT	labels	text	label	102	112	Bhup Singh	PETITIONER
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	WO2KHOG0	labels	text	label	133	144	Section 302	PROVISION
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	F0D3HYQS	labels	text	label	155	165	Section 34	PROVISION
954ed7a58559474e86e89f8220be4f15	_	criminal_punjab-haryana_high_court judgement https://indiankanoon.org/doc/1794162	0	SPZX06OO	labels	text	label	173	190	Indian Penal Code	STATUTE
